TransactionID,UserID,Amount,MerchantCategory,TransactionType,DeviceID,IPAddress,Latitude,Longitude,AvgTransactionAmount,TransactionFrequency,UnusualLocation,UnusualAmount,NewDevice,FailedAttempts,PhoneNumber,BankName,Hour,Day,Month,Weekday,FraudFlag
842835309389,6867,1.2444020654447354,1,0,2528,8789,0.44639999693217086,-0.38817451776004097,-1.4960756361048355,2,0,1,0,-0.008753156905375484,2798604680,1,-1.2271077035563387,0.7274377600051475,-1.5089038962036057,-1.485467490425997,1
592863054785,527,1.4184950545053758,1,0,8933,2995,-1.2110768877201483,-0.9791615811110658,0.7887938580901724,1,0,1,0,-0.008753156905375484,3614149152,3,0.22523773018297324,-1.677642595972193,1.498777024417004,-1.485467490425997,0
373481869464,9678,1.3226456764511536,1,1,5327,8074,-0.25389830178491973,-0.18260233766881603,1.3032043040682022,1,1,0,1,0.6970760035530917,912661191911,3,-0.9366386168084763,-1.563114959973272,-0.005063435893300833,-0.9865192746051921,0
285572156436,2760,-0.3584968064992184,4,1,6393,5726,-0.46102563446126055,0.7780181470237506,1.1636833790968897,0,1,1,0,1.4029051640115588,916358088125,5,0.6609413603047669,-0.18878332798622022,0.9974968709802358,0.5103253728572229,0
874207772966,4823,-0.2177443916684993,3,0,5403,2641,0.21652544207152863,0.11917840505739052,-1.1325313920510929,0,1,1,0,-1.4204114778223098,5132838721,3,-1.2271077035563387,0.040271944011621846,1.498777024417004,-0.9865192746051921,0
213969747071,7397,1.1877387095124894,1,1,866,2553,-0.6077349897898696,-0.8612719409718756,-0.49875131149425467,0,0,1,1,-0.008753156905375484,5514309159,3,0.3704722735569047,-0.9904767799786671,-0.506343589330069,0.011377157036417871,0
285614658293,7268,1.496429731507997,0,0,5112,1914,0.6760493240707908,-1.478788369805921,0.7009277192702502,0,1,1,1,-1.4204114778223098,7715876422,5,-0.06523135656488911,-0.8759491439797462,0.49621671754346763,-0.487571058784387,0
485980480692,8146,-1.3007003928862055,2,1,4057,1342,-0.00924048558223058,0.7850894887834521,0.15946181894024122,2,0,1,1,0.6970760035530917,913599618877,0,0.08000318680904216,-0.5323662359829833,-1.0076237427668375,1.508221804498833,0
215752317622,6661,1.3962795755807018,3,1,9995,6876,1.7036340747863188,-1.249321632337479,-1.6924234078354137,0,1,1,0,-1.4204114778223098,800128996,0,1.0966449904265605,-0.7614215079808251,0.49621671754346763,0.011377157036417871,1
546464892910,9052,-1.6200409600912296,4,0,3635,9838,1.4342875863018123,0.6565740982268393,-0.7439582545667422,0,0,0,1,1.4029051640115588,9931281006,3,0.9514104470526291,0.9564930320029894,-1.0076237427668375,1.0092735886780277,0
322535968350,9657,1.6611540365658728,2,0,1881,4158,0.23009156923192536,0.9254858320164698,1.2459652167112563,2,0,1,1,0.6970760035530917,1139033019,4,1.387114077174423,-0.8759491439797462,1.498777024417004,-1.485467490425997,0
881793080712,3453,-1.6514654492638972,2,1,3082,1801,-1.159314733291579,-1.5722233598854432,1.103652141137166,0,0,1,0,0.6970760035530917,1106143962,0,0.5157068169308359,-0.8759491439797462,1.498777024417004,-1.485467490425997,0
